Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataData,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
PSTG,13.24,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15.0,0,170,0.544,0.141,15.3196,-1.0898,0.6001,0.1,0.01,-0.09000000000000001
PSTG,13.24,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15.0,0,4,0.8024,-0.7535,14.648,-2.2566,0.8464,2.05,1.85,-0.19999999999999973
PSTG,13.24,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,17.5,0,0,0.8247,0.0565,5.136,-0.8394,0.305,0.05,0.0,-0.05
PSTG,13.24,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,17.5,0,0,1.0464,-0.8866,6.8425,-1.788,0.5156,4.4,3.9,-0.15000000000000036
PSTG,13.24,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,20.0,0,0,1.1192,0.0441,3.1075,-0.9351,0.2505,0.05,0.0,-0.05
PSTG,13.24,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,20.0,0,0,1.5812,-0.87,4.9847,-2.98,0.5676,7.0,7.04,0.040000000000000036
PSTG,13.24,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,2.5,0,0,6.3416,0.9752,0.3531,-3.4114,0.1505,11.0,10.5,-0.25
PSTG,13.24,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,2.5,0,0,5.069,-0.0148,0.2846,-1.7558,0.097,0.1,0.0,-0.1
PSTG,13.24,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,5.0,0,0,3.8071,0.9534,0.987,-3.4381,0.2525,8.5,8.0,-0.25
PSTG,13.24,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,5.0,0,0,2.6672,-0.0168,0.6022,-1.0286,0.108,0.05,0.0,-0.05
PSTG,13.24,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,7.5,4,74,2.4178,0.9247,2.2652,-3.184,0.3681,5.7,5.7,0.05000000000000071
PSTG,13.24,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,7.5,0,414,1.648,-0.0272,1.4699,-0.9583,0.1628,0.01,0.01,0.0
PSTG,13.24,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,10.0,3,1339,1.2146,0.9031,5.4465,-1.9353,0.4446,3.3,3.23,-0.05000000000000071
PSTG,13.24,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,10.0,0,27145,0.9087,-0.0478,4.2211,-0.8364,0.2578,0.01,0.02,0.01
PSTG,13.24,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,12.5,1071,7230,0.491,0.7413,25.419,-1.4773,0.8387,0.85,0.75,-0.09999999999999964
PSTG,13.24,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,12.5,16,1415,0.5394,-0.2748,23.8541,-1.664,0.8648,0.15,0.02,-0.13
PSTG,13.24,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,15.0,10,170,0.5631,0.141,15.3184,-1.1674,0.5797,0.06,0.01,-0.049999999999999996
PSTG,13.24,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,15.0,0,4,0.8907,-0.7349,14.1857,-2.6946,0.8492,2.1,1.85,-0.25
PSTG,13.24,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,17.5,0,0,0.8537,0.0565,5.1361,-0.8994,0.2947,0.05,0.0,-0.05
PSTG,13.24,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,17.5,0,0,1.083,-0.8867,6.8417,-1.9159,0.498,4.4,3.9,-0.15000000000000036
PSTG,13.24,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,20.0,0,0,1.1581,0.0441,3.105,-1.0005,0.2417,0.05,0.0,-0.05
PSTG,13.24,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,20.0,0,0,1.432,-0.9083,4.4343,-2.1707,0.4268,6.9,7.04,0.13999999999999968
PSTG,13.22,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-05 00:00:00,2.5,0,0,6.5079,0.9793,0.334,-3.3877,0.1144,10.9,10.5,-0.15000000000000036
PSTG,13.22,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-05 00:00:00,2.5,0,0,5.7159,-0.0148,0.2858,-2.2349,0.086,0.1,0.0,-0.1
PSTG,13.22,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-05 00:00:00,5.0,0,0,4.3793,0.9515,1.0021,-4.6039,0.231,8.5,8.0,-0.25
PSTG,13.22,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-05 00:00:00,5.0,0,0,3.006,-0.0168,0.6053,-1.3093,0.0958,0.05,0.0,-0.05
PSTG,13.22,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-05 00:00:00,7.5,0,71,2.4597,0.9384,2.1549,-3.1257,0.279,5.7,5.7,0.05000000000000071
PSTG,13.22,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-05 00:00:00,7.5,0,414,1.8555,-0.0273,1.4794,-1.2191,0.1445,0.01,0.01,0.0
PSTG,13.22,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-05 00:00:00,10.0,30,1339,1.8322,0.8502,5.5427,-4.4598,0.5346,3.25,3.23,0.0
PSTG,13.22,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-05 00:00:00,10.0,0,27145,1.0216,-0.0481,4.2664,-1.0655,0.2294,0.01,0.02,0.01
PSTG,13.22,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-05 00:00:00,12.5,100,7146,0.4353,0.7823,29.4676,-1.343,0.6752,0.85,0.75,-0.09999999999999964
PSTG,13.22,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-05 00:00:00,12.5,0,1415,0.4658,-0.2314,28.5127,-1.4787,0.6991,0.15,0.02,-0.13
PSTG,13.22,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-05 00:00:00,15.0,0,173,0.5291,0.0919,13.5906,-0.9117,0.3785,0.05,0.01,-0.04
PSTG,13.22,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-05 00:00:00,15.0,0,4,0.6805,-0.8437,15.3448,-1.6925,0.5497,1.9,1.85,-0.04999999999999982
PSTG,13.22,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-05 00:00:00,17.5,0,0,0.9674,0.0564,5.1093,-1.1453,0.2602,0.05,0.0,-0.05
PSTG,13.22,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-05 00:00:00,17.5,0,0,1.3901,-0.8512,7.2712,-3.353,0.5321,4.5,3.9,-0.25
PSTG,13.22,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-05 00:00:00,20.0,0,0,1.3107,0.044,3.0963,-1.2739,0.2136,0.05,0.0,-0.05
PSTG,13.22,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-05 00:00:00,20.0,0,0,1.8089,-0.8773,4.8964,-3.8231,0.4663,7.0,7.04,0.040000000000000036
PSTG,13.13,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-06 00:00:00,2.5,0,0,7.5623,0.9745,0.3619,-4.8886,0.1292,10.9,10.5,-0.15000000000000036
PSTG,13.13,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-06 00:00:00,2.5,0,0,5.9784,-0.015,0.2908,-2.4542,0.0821,0.1,0.0,-0.1
PSTG,13.13,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-06 00:00:00,5.0,0,0,4.9583,0.9437,1.0511,-6.1056,0.246,8.5,8.0,-0.25
PSTG,13.13,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-06 00:00:00,5.0,0,0,3.1342,-0.017,0.6179,-1.4331,0.0914,0.05,0.0,-0.05
PSTG,13.13,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-06 00:00:00,7.5,0,71,2.8664,0.9219,2.3442,-4.5526,0.3172,5.7,5.7,0.05000000000000071
PSTG,13.13,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-06 00:00:00,7.5,0,414,1.9287,-0.0278,1.5233,-1.3379,0.1387,0.01,0.01,0.0
PSTG,13.13,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-06 00:00:00,10.0,98,1339,1.4351,0.8972,5.743,-2.799,0.389,3.1,3.23,0.15000000000000036
PSTG,13.13,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-06 00:00:00,10.0,1,27145,1.0513,-0.0492,4.4571,-1.163,0.2212,0.01,0.02,0.01
PSTG,13.13,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-06 00:00:00,12.5,949,7119,0.6214,0.702,25.6731,-2.347,0.7531,0.8,0.75,-0.050000000000000044
PSTG,13.13,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-06 00:00:00,12.5,16,1415,0.528,-0.2718,28.9224,-1.9013,0.7208,0.15,0.02,-0.13
PSTG,13.13,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-06 00:00:00,15.0,0,173,0.5775,0.0894,12.8722,-1.0148,0.3509,0.05,0.01,-0.04
PSTG,13.13,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-06 00:00:00,15.0,0,4,0.8488,-0.8098,14.7228,-2.4961,0.5899,2.05,1.85,-0.19999999999999973
PSTG,13.13,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-06 00:00:00,17.5,0,0,1.0353,0.0558,5.0027,-1.2668,0.2445,0.05,0.0,-0.05
PSTG,13.13,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-06 00:00:00,17.5,0,0,1.2856,-0.8932,6.5893,-2.5606,0.3999,4.5,3.9,-0.25
PSTG,13.13,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-06 00:00:00,20.0,0,0,1.3947,0.0438,3.0625,-1.4071,0.2016,0.05,0.0,-0.05
PSTG,13.13,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-06 00:00:00,20.0,0,0,1.6922,-0.9135,4.2881,-2.8868,0.3425,7.0,7.04,0.040000000000000036
PSTG,12.97,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-07 00:00:00,2.5,0,0,7.605,0.976,0.3656,-4.8739,0.1151,10.7,10.5,0.05000000000000071
PSTG,12.97,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-07 00:00:00,2.5,0,0,6.2744,-0.0152,0.3001,-2.7221,0.078,0.1,0.0,-0.1
PSTG,12.97,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-07 00:00:00,5.0,0,0,5.0163,0.9457,1.0784,-6.2561,0.224,8.3,8.0,-0.05000000000000071
PSTG,12.97,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-07 00:00:00,5.0,0,0,3.7384,-0.0275,0.8325,-2.6808,0.1289,0.1,0.0,-0.1
PSTG,12.97,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-07 00:00:00,7.5,0,71,2.845,0.9265,2.4069,-4.4936,0.2835,5.7,5.7,0.05000000000000071
PSTG,12.97,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-07 00:00:00,7.5,0,414,1.9989,-0.0285,1.6022,-1.4749,0.1326,0.01,0.01,0.0
PSTG,12.97,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-07 00:00:00,10.0,0,1330,1.3565,0.908,5.979,-2.5412,0.3358,3.1,3.23,0.15000000000000036
PSTG,12.97,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-07 00:00:00,10.0,0,27145,1.0712,-0.0514,4.8336,-1.2775,0.2144,0.01,0.02,0.01
PSTG,12.97,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-07 00:00:00,12.5,11,7133,0.6004,0.6699,29.6456,-2.4683,0.737,0.65,0.75,0.09999999999999998
PSTG,12.97,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-07 00:00:00,12.5,14,1406,0.491,-0.302,34.9112,-1.9363,0.7097,0.15,0.02,-0.13
PSTG,12.97,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-07 00:00:00,15.0,0,173,0.6523,0.0855,11.7732,-1.1552,0.318,0.05,0.01,-0.04
PSTG,12.97,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-07 00:00:00,15.0,0,4,0.7126,-0.8933,12.6873,-1.4752,0.3743,2.1,1.85,-0.25
PSTG,12.97,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-07 00:00:00,17.5,0,0,1.1307,0.0548,4.8234,-1.4214,0.2258,0.05,0.0,-0.05
PSTG,12.97,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-07 00:00:00,17.5,0,0,1.2146,-0.9301,5.4273,-1.8336,0.2729,4.6,3.9,-0.34999999999999964
PSTG,12.97,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-07 00:00:00,20.0,0,0,1.5076,0.0434,3.0006,-1.5719,0.1873,0.05,0.0,-0.05
PSTG,12.97,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-07 00:00:00,20.0,0,0,2.3983,-0.8322,5.1429,-6.8042,0.5107,7.04,7.04,0.0
PSTG,12.97,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-08 00:00:00,2.5,0,0,8.0627,0.9759,0.3656,-5.4785,0.1086,10.7,10.5,0.05000000000000071
PSTG,12.97,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-08 00:00:00,2.5,0,0,6.6498,-0.0152,0.3,-3.0564,0.0735,0.1,0.0,-0.1
PSTG,12.97,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-08 00:00:00,5.0,0,0,4.8103,0.955,1.0273,-5.4806,0.1821,8.2,8.0,0.05000000000000071
PSTG,12.97,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-08 00:00:00,5.0,0,0,3.9627,-0.0275,0.8324,-3.0118,0.1215,0.1,0.0,-0.1
PSTG,12.97,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-08 00:00:00,7.5,0,71,3.0167,0.9265,2.4072,-5.0523,0.2675,5.7,5.7,0.05000000000000071
PSTG,12.97,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-08 00:00:00,7.5,0,414,2.1194,-0.0285,1.6029,-1.6589,0.1252,0.01,0.01,0.0
PSTG,12.97,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-08 00:00:00,10.0,5,1330,1.7178,0.875,6.2438,-4.2511,0.3952,2.73,3.23,0.5199999999999996
PSTG,12.97,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-08 00:00:00,10.0,5,27145,1.1353,-0.0513,4.8322,-1.4346,0.2021,0.02,0.02,0.0
PSTG,12.97,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-08 00:00:00,12.5,11,7132,0.6363,0.6699,29.6555,-2.7722,0.6952,0.5,0.75,0.25
PSTG,12.97,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-08 00:00:00,12.5,10,1418,0.5939,-0.3211,31.4148,-2.5508,0.6874,0.2,0.02,-0.18000000000000002
PSTG,12.97,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-08 00:00:00,15.0,0,173,0.692,0.0856,11.7803,-1.3006,0.3003,0.05,0.01,-0.04
PSTG,12.97,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-08 00:00:00,15.0,0,4,1.0822,-0.796,13.6372,-3.672,0.5438,2.25,1.85,-0.3999999999999999
PSTG,12.97,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-08 00:00:00,17.5,0,0,1.1986,0.0548,4.8228,-1.597,0.213,0.05,0.0,-0.05
PSTG,12.97,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-08 00:00:00,17.5,0,0,1.5923,-0.8756,6.7133,-3.9111,0.3938,4.7,3.9,-0.4499999999999993
PSTG,12.97,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-08 00:00:00,20.0,0,0,1.5984,0.0434,3.0012,-1.7672,0.1767,0.05,0.0,-0.05
PSTG,12.97,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-08 00:00:00,20.0,0,0,2.3216,-0.8618,4.9502,-6.1358,0.4234,7.04,7.04,0.0
PSTG,12.35,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-09 00:00:00,2.5,0,0,9.549,0.9692,0.4258,-8.1133,0.1188,10.2,10.5,0.5500000000000007
PSTG,12.35,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-09 00:00:00,2.5,0,0,9.964,-0.0323,0.4248,-8.8111,0.1237,0.4,0.0,-0.4
PSTG,12.35,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-09 00:00:00,5.0,0,0,5.0873,0.9491,1.2029,-6.507,0.1788,7.6,8.0,0.6500000000000004
PSTG,12.35,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,5.0,0,0,5.8487,-0.064,1.2535,-8.9583,0.2143,0.4,0.0,-0.4
PSTG,12.35,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-09 00:00:00,7.5,0,71,3.112,0.9152,2.9206,-5.9139,0.2656,5.1,5.7,0.6500000000000004
PSTG,12.35,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-09 00:00:00,7.5,0,414,2.1103,-0.0319,1.9843,-1.846,0.1224,0.01,0.01,0.0
PSTG,12.35,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-09 00:00:00,10.0,6,1330,1.3973,0.8826,8.2445,-3.3691,0.3367,2.15,3.23,1.0999999999999996
PSTG,12.35,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,10.0,0,27140,1.0376,-0.0616,6.853,-1.541,0.2078,0.02,0.02,0.0
PSTG,12.35,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-09 00:00:00,12.5,477,7133,0.5394,0.4508,42.9329,-2.6135,0.6768,0.15,0.75,0.6
PSTG,12.35,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-09 00:00:00,12.5,262,1409,0.6138,-0.5394,37.8336,-2.9731,0.6787,0.45,0.02,-0.43
PSTG,12.35,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-09 00:00:00,15.0,0,173,0.9293,0.074,8.821,-1.5921,0.2396,0.05,0.01,-0.04
PSTG,12.35,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,15.0,0,4,1.5732,-0.7833,10.9126,-5.6342,0.5017,2.3,1.85,-0.44999999999999973
PSTG,12.35,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-09 00:00:00,17.5,0,0,1.68,0.0834,5.3434,-3.1516,0.2624,0.1,0.0,-0.1
PSTG,12.35,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-09 00:00:00,17.5,0,0,2.1309,-0.8494,6.4167,-6.0767,0.3996,5.4,3.9,-1.1500000000000004
PSTG,12.35,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-09 00:00:00,20.0,0,0,1.8753,0.0421,2.8006,-2.0581,0.1535,0.05,0.0,-0.05
PSTG,12.35,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,20.0,0,0,2.6478,-0.8712,4.6446,-6.7905,0.3594,7.04,7.04,0.0
PSTG,12.17,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,2.5,0,0,11.145,0.9738,0.4279,-10.7842,0.0773,9.9,10.5,0.8499999999999996
PSTG,12.17,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,2.5,0,0,9.1675,-0.0166,0.3538,-6.0323,0.0526,0.1,0.0,-0.1
PSTG,12.17,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,5.0,0,0,7.2205,0.9401,1.2947,-13.6972,0.1515,7.5,8.0,0.75
PSTG,12.17,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,5.0,0,0,5.3375,-0.0306,1.0173,-5.8797,0.088,0.1,0.0,-0.1
PSTG,12.17,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,7.5,0,71,3.9421,0.9162,3.0671,-9.6746,0.196,4.9,5.7,0.8499999999999996
PSTG,12.17,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,7.5,0,414,2.7298,-0.033,2.1199,-3.2047,0.0938,0.01,0.01,0.0
PSTG,12.17,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,10.0,3,1330,1.6861,0.8853,9.0271,-5.2126,0.2467,2.19,3.23,1.0600000000000005
PSTG,12.17,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,10.0,10,27140,1.3016,-0.0654,7.6919,-2.6432,0.1623,0.02,0.02,0.0
PSTG,12.17,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,12.5,93,7108,0.7637,0.3841,39.2899,-4.6523,0.4863,0.2,0.75,0.5500000000000007
PSTG,12.17,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,12.5,112,1399,0.7027,-0.6281,42.2769,-4.2295,0.4815,0.49,0.02,-0.47
PSTG,12.17,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,15.0,0,173,1.3039,0.0715,8.2245,-2.8374,0.1738,0.05,0.01,-0.04
PSTG,12.17,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,15.0,0,4,2.3682,-0.7642,10.2111,-11.6101,0.3919,2.3,1.85,-0.44999999999999973
PSTG,12.17,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,17.5,0,0,1.9936,0.0508,4.1142,-3.3178,0.1329,0.05,0.0,-0.05
PSTG,12.17,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,17.5,0,0,2.9755,-0.8441,6.316,-11.3342,0.3046,5.6,3.9,-1.3499999999999996
PSTG,12.17,PSTG170616C00020000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,20.0,0,0,2.5467,0.0417,2.7489,-3.6174,0.1135,0.05,0.0,-0.05
PSTG,12.17,PSTG170616P00020000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,20.0,0,0,3.2608,-0.9007,4.2053,-9.0589,0.2222,7.04,7.04,0.0
PSTG,12.66,PSTG170616C00002500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,2.5,0,0,13.208,0.9747,0.3903,-14.951,0.0678,10.4,10.5,0.34999999999999964
PSTG,12.66,PSTG170616P00002500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,2.5,0,0,12.6007,-0.0232,0.3797,-13.2356,0.0629,0.2,0.0,-0.2
PSTG,12.66,PSTG170616C00005000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,5.0,0,0,8.6334,0.9428,1.1584,-18.9592,0.1315,8.0,8.0,0.25
PSTG,12.66,PSTG170616P00005000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,5.0,0,0,8.7097,-0.058,1.1609,-19.334,0.1329,0.35,0.0,-0.35
PSTG,12.66,PSTG170616C00007500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,7.5,0,71,4.8477,0.921,2.6486,-13.6702,0.1688,5.4,5.7,0.34999999999999964
PSTG,12.66,PSTG170616P00007500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,7.5,0,414,3.3463,-0.0301,1.7792,-4.3737,0.0783,0.01,0.01,0.0
PSTG,12.66,PSTG170616C00010000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,10.0,50,1330,2.2499,0.8961,6.9965,-7.7819,0.207,2.7,3.23,0.5500000000000007
PSTG,12.66,PSTG170616P00010000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,10.0,0,27130,1.7227,-0.0559,5.7074,-3.7183,0.1293,0.02,0.02,0.0
PSTG,12.66,PSTG170616C00012500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,12.5,297,7038,0.6897,0.593,49.0702,-5.1297,0.445,0.36,0.75,0.39000000000000057
PSTG,12.66,PSTG170616P00012500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,12.5,12,1408,0.7126,-0.4092,47.5549,-5.298,0.4455,0.25,0.02,-0.23
PSTG,12.66,PSTG170616C00015000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,15.0,3,173,1.2756,0.0793,10.0934,-3.6067,0.1693,0.01,0.01,0.0
PSTG,12.66,PSTG170616P00015000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,15.0,1,4,1.9249,-0.8121,12.2123,-9.9259,0.3091,2.55,1.85,-0.6999999999999997
PSTG,12.66,PSTG170616C00017500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,17.5,0,0,2.4185,0.0856,5.6407,-7.2447,0.1794,0.1,0.0,-0.1
PSTG,12.66,PSTG170616P00017500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,17.5,0,0,2.7161,-0.8836,6.2877,-10.1728,0.2245,5.0,3.9,-0.75
